File,Size,Path,Technical_v1,Baseline_v2,CoT_v3,Action_v4,Intent_v5,Referenced_v6,Selected version,Comments
011c7d31aba7486d59db1c6ddeaa722fcffb07eb.xlsx,40,path_8,Can you help me make sure all the data and calculations are accurate and complete? The flow rates Q (ranging from 0.1Q_max to 1.5Q_max) are used to calculate system pressure drops using Q²R formulas for both upstream (R_up) and downstream (R_dn) components across ranges D14:D29 and F14:F29. Final pressures P1 and P2 are determined using P1 = C9 - Q²R_up + K38 and P2 = C10 + Q²*R_dn - K39 respectively.,Please update the table in Sheet 2 to include a new column 'Multiplication Total' that calculates the running product of the 'Quantity' column using the SCAN function.,"Ensure calculated artifacts are added, values in column T are updated, and all sheets match the final state.",Add a new column to calculate the multiplication total for each row in the specified range.,Can you help me add a column to show the multiplication totals for each row in the table on Sheet 2?,Can you add a new column next to the selected range in Sheet 2 and calculate the running total for the values in the selected range?,,
012ad8de0ab14ccb3fccd6f004ec59e4974d0ca4.xlsx,16,path_0,Can you show me the normalized weight percentages of each oxide and the pressure in bar? The normalized weight percentages are calculated using the formula (individual weight percentage / total weight percentage) * 100 across the range C2:C11. The pressure in bar is added in cell C17.,"Please normalize the 'Wt%' column values in the 'Density Calc' sheet and add a new column 'wt% norm' with the normalized values. Also, add a 'Pressure (bar)' label in cell D17.",Add 'wt% norm' column with calculated values and 'Pressure (bar)' row with value 500.0.,Normalize weight percentages and add columns for them and pressure values.,Can you show me the normalized weight percentages and pressure values for each oxide?,Can you help me normalize the weight percentages for the selected oxides and add a pressure value for reference?,,
012ad8de0ab14ccb3fccd6f004ec59e4974d0ca4.xlsx,16,path_1,"Can you help me make sure the value in cell J15 is automatically calculated from cell B18 and add a note in cell J13 to indicate this? The value in cell J15 is calculated using the formula `=273+B18`, and a note is added in cell J13 to indicate that this value is calculated automatically.",Generate a formula in cell J15 to automatically calculate the value as 273 plus the value in cell B18.,Add a calculated value based on cell B18.,Ensure J15 is automatically calculated as 273 plus B18.,Can you help me automatically calculate a value in the table based on another cell's value?,Can you add a note saying 'Calculated automatically:' and then automatically calculate a value in the selected cell range based on the value in B18?,,
0144366ce53ada3735da72314c53cb9e0db1e18b.xlsx,39,path_0,Can you show me the financial value of each permit and the total value for each category? The 'Valuation' column is added to the table. Each permit's valuation is filled in the new column. The total valuation for each category is calculated using the formula `=SUM(args_1)`. Example: The total valuation for Residential New Construction is calculated as `=SUM(J77:J139)` and displayed in cell J140.,Can you add a 'Valuation' column to the table and calculate the total valuation for each permit category?,"Add and fill the 'Valuation' column, then calculate and display total valuations.",Add a valuation column and calculate total valuation for each permit category.,Can you add the valuation for each permit and show the total valuation for each category?,Can you add a new column called 'Valuation' and calculate the total valuation for the selected range of cells?,,
015782f64e3961deedff2056dc2a6649adc3d9eb.xlsx,22,path_0,Can you show me the effort allocated for each component based on the budget percentage? The budget percentages (ranging from 6% to 12%) are used to calculate the budgeted effort using the formula Allocated Budget % * Total Budget / 100 across ranges E5:E16.,Calculate the budgeted effort for each component in the 'Top Down' sheet by multiplying the allocated budget percentage by the total budget available.,Add 'Budgeted Effort' column in 'Top Down' sheet.,Add a 'Budgeted Effort' column to the 'Top Down' sheet and calculate the budgeted effort for each component.,Can you show me the budgeted effort for each component based on the allocated budget percentage?,Can you show me the budgeted effort for each component in this column based on the allocated budget percentage and the total budget available?,,
015782f64e3961deedff2056dc2a6649adc3d9eb.xlsx,22,path_1,Can you show me the cumulative budget percentages and person-weeks for each component? The cumulative budget percentages are calculated using the allocated budget percentages across the range D5:D16. The formula used is =C5 for the first component and similar for others.,"Can you help me add a 'Cumulative Budget %' column to the 'Top Down' sheet, and calculate its values based on the 'Allocated Budget %' column?",Transform Sheet 1 by adding and calculating 'Person-Week' and 'Cumulative Budget %'.,Add and calculate cumulative budget percentages for each component in the Top Down sheet.,Can you show the cumulative budget percentages for each component and include a 'Person-Week' header in the budget sheet?,Can you show the cumulative budget percentage for each component and add person-week information in this column?,,
015782f64e3961deedff2056dc2a6649adc3d9eb.xlsx,22,path_2,"Can you show me the total person-weeks for all components and label the method used in the Bottom up sheet? The total person-weeks are calculated using the sum of values from C3 to C14, and the result is displayed in cell C15. The text 'Also known as WBS method' is copied to cell C17.",Please update the 'Bottom up' sheet to include a total sum of the 'Person-Weeks' column and ensure the 'Also known as WBS method' text is consistent across the relevant cells.,"Sum person-weeks, ensure consistent text, and add total sum formula in the Bottom up sheet.","Ensure the Bottom up sheet has total person-weeks and consistent descriptions, and verify other sheets remain unchanged.",Can you help me ensure the total person-weeks are added up and the descriptions match in the 'Bottom up' sheet?,Can you show the total person-weeks for all components in this column and make sure the description 'Also known as WBS method' is included in the same row?,,
015782f64e3961deedff2056dc2a6649adc3d9eb.xlsx,22,path_3,"Can you show me the worst-case scenario estimates for each component? The pessimistic estimates are calculated using the formula: Pessimistic = Expected * 1.8, applied over the range E3:E14.",Please update the PERT sheet to include the pessimistic estimates for each component and calculate the PERT estimates using the formula provided. Ensure that the other sheets remain unchanged.,Add and calculate the 'Pessimistic' column in the PERT sheet.,Add and calculate pessimistic estimates for each component in the PERT sheet.,Can you help me add and calculate worst-case estimates for each component in the PERT sheet?,Can you add a column for pessimistic estimates in the PERT sheet and calculate the values for each component based on the selected range?,,
015782f64e3961deedff2056dc2a6649adc3d9eb.xlsx,22,path_4,Can you help me see the PERT estimates visually and make sure all data is correctly shown? The PERT estimates are calculated using the formula (4*Expected Estimate + Optimistic Estimate + Pessimistic Estimate)/6 and are visualized using a bar chart with data from cells I6 to I8.,Can you create a bar chart using the PERT sheet data from cells I6 to I8?,Add a bar chart in the PERT sheet using data from cells I6 to I8.,"Add a bar chart to the PERT sheet to visualize the optimistic, expected, and pessimistic estimates for components.",Can you show me a bar chart comparing the different estimates for the components?,"Can you make a bar chart to show the optimistic, expected, and pessimistic estimates for these components?",,
015782f64e3961deedff2056dc2a6649adc3d9eb.xlsx,22,path_5,"Can you show me the total effort needed for each component in the Parametric sheet? The total effort for each component is calculated by multiplying the Per Unit Effort by the number of units. This calculation is applied over the range E3:E5 using the formula template =args_1*args_2. For example, the total effort for User Interfaces is calculated as =C3*D3.",Please calculate the total effort for each component in the 'Parametric' sheet by multiplying the 'Per Unit Effort' with the '# of units' and add a 'Total' column to display the results.,Add and populate a new column in the 'Parametric' sheet to calculate the total effort for each component.,Add a 'Total' column in the 'Parametric' sheet and ensure all sheets have complete and accurate data.,Can you show me the total effort needed for each component in the 'Parametric' sheet?,Can you help me calculate the total effort for each component in this column based on the selected range?,,
015782f64e3961deedff2056dc2a6649adc3d9eb.xlsx,22,path_6,"Can you show me the total cost of all components in the Rolling Wave sheet? The total cost is calculated by summing the costs of all components in the Rolling Wave sheet, specifically over the ranges C3:C14 and D3:D14.",Can you consolidate and ensure that all the sheets in the workbook remain unchanged?,Calculate and display the total cost in Sheet 5.,Calculate the total project cost and ensure data consistency across all sheets.,Can you show me the total cost for the project iterations?,Can you show me the total cost for the selected range of components in the 'Rolling Wave' sheet?,,
015782f64e3961deedff2056dc2a6649adc3d9eb.xlsx,22,path_7,"Can you help me ensure all project data is complete and accurate? The formula pattern identified is '=args_1' over the range F4:G5, with an example being {'F4': '=D4D4'}.",Please update the Rolling Wave sheet to include the actual values for Iteration 2 for Time management and Defect management.,Update the 'Rolling Wave' sheet with iteration values for 'Time management' and 'Defect management'.,"Verify budget allocation, ensure person-weeks accuracy, confirm PERT calculations, check per unit effort and units, and validate iteration estimates and actuals.",Can you help me update the Rolling Wave sheet with the latest actual values for Iteration 2 and mark Iteration 3 estimates as not available?,Can you update the actual values for Iteration 2 for the selected components in the 'Rolling Wave' sheet to match the final state?,,
017699f779c4de0c2840e58cd9f5fd34a84db118.xlsx,18,path_0,Can you add clickable links to the product images in the table? The URLs in the URL2 column (ranging from K2 to K40) are used to create clickable links in the URL column using the formula =HYPERLINK(URL2).,Please add a new column 'URL' in the table and populate it with hyperlinks using the values from the 'URL2' column.,Add a 'URL' column with hyperlinks from column L.,Add a column for clickable links using URLs from another column.,Can you add clickable links to the product images in the new column?,Can you add a new column with clickable links for each item based on the selected range?,,
01885bb748dda8b480cf6c4c5c84938905209674.xlsx,40,path_0,"Can you fill in the missing data for September 2005 using the values from August 2005? The formula pattern is '=args_1', used in cells B70 and C70, with an example being {'B70': '=B69'}.",Please copy the values from row 69 to row 70 in columns B and C.,Complete the missing data for 2005-09.,Fill in the missing data for September 2005 using the values from August 2005.,Can you fill in the missing data for September 2005 using the values from August 2005?,Can you copy the values from this row to the next row for the selected range?,,
019eccb612e7762b45ba06791928c4a811986f1e.xlsx,14,path_0,"Can you help me update the discount values and make sure they are calculated correctly? The formula pattern used is =IF(args_1,VLOOKUP(args_2,args_3,2,FALSE),0) with arguments mapped to discount conditions and types. The calculations depend on conditions and lookup tables, applied over B8:B10.","Update the 'Calculations' sheet to include the discount rates for 'New Home Discount', '5-Year Claims Free Discount', and 'Multi Policy Discount'.",Update discount values and implement formulas to calculate discounts in the 'Calculations' sheet.,"Update the discount percentages in the Calculations sheet to 0.2 for New Home, 0.1 for 5-Year Claims Free, and ensure Multi Policy remains 0.0.",Can you help me fill in and calculate the discount values in the Calculations sheet?,Can you update the discount values in the selected range to the correct percentages?,,
01ab181e91bb38eb61fb8e68e4e49f2f650f07e6.xlsx,31,path_0,"Can you update the data to include the latest year and make sure all totals are correct? The totals for the year 2020/21 are calculated using the SUM formula over the relevant ranges. For example, the total in cell AF10 is calculated as =SUM(AF8:AF9).","Add the 2020/21 data to the 'schools' and 'pupils' sheets, and ensure the totals are updated accordingly.","Include the year 2020/21 in both sheets, fix the date format in the pupils sheet, and calculate the total for the year 2020/21 in both sheets.","Correct and complete the data in the schools and pupils tables, including adding the missing year 2020/21 and correcting erroneous date values.","Can you help me correct the dates, add missing years, and ensure all totals are accurate in the data?","Can you add the year 2020/21 to the header, put a dash in the selected range, and show the total for this column?",,
01ab181e91bb38eb61fb8e68e4e49f2f650f07e6.xlsx,31,path_1,"Can you help me make sure the data about schools and pupils is correct and easy to read? The total number of educational establishments is calculated using the sum of individual counts for different types of schools across ranges J13:J18. The formula template used is =SUM(args_1), where args_1 represents the range of cells containing the counts.",Please sum the values for each school type in the 'schools' sheet and add a 'TOTAL' row at the bottom of each section.,Correct date format in 'pupils' sheet and add total rows in 'schools' and 'pupils' sheets ensuring they sum correctly.,Clean up date values in the 'pupils' sheet and calculate/display totals in the 'schools' sheet.,Can you help me make sure the data is correct and the totals are accurate?,Can you show the total number of primary schools for each year based on the selected range?,,
01ab181e91bb38eb61fb8e68e4e49f2f650f07e6.xlsx,31,path_10,"Can you help me correct the dates and add a summary row to make the data clearer? The sum of values in columns X to AC is calculated using the formula =SUM(X25:X30, Y25:Y30, ..., AC25:AC30) and placed in row 31.",Please update the 'schools' sheet to include a sum formula in cell AA31 that calculates the total of cells AA25 to AA30.,Clean and standardize data in the 'pupils' sheet and enhance data analysis capabilities in the 'schools' sheet.,Ensure data accuracy and completeness in both sheets and add necessary calculations in the 'schools' sheet.,Can you help me clean up the data and make sure everything is accurate and easy to understand?,Can you add up the numbers for each year in this column and show the totals in the row below?,,
01ab181e91bb38eb61fb8e68e4e49f2f650f07e6.xlsx,31,path_11,Can you help me fix the dates in the pupils sheet and add a total calculation in the schools sheet? The formula `=SUM(AD25:AD30)` is applied in cell AD31 to sum the values in the range AD25:AD30.,Please update the 'schools' sheet to include a new calculated column that sums the values from columns AD25 to AD30 and places the result in cell AD31.,Ensure data consistency in the 'pupils' sheet and add a sum formula in the 'schools' sheet.,"Clean up the data, correct date values, ensure accuracy, and add a formula to sum specific columns.",Can you help me clean up the data and make sure all numbers are correctly formatted?,Can you add up the numbers for the selected range of controlled secondary schools and show the total?,,
01ab181e91bb38eb61fb8e68e4e49f2f650f07e6.xlsx,31,path_12,"Can you help me clean up the data, make sure everything is accurate, and show the totals for specific categories? The formula pattern identified is '=args_1+args_2' applied over the range AE38:AF38, with an example being {'AE38': '=AE37+AE31'}.",Can you clean up the data in the 'pupils' sheet by removing the erroneous date values and ensuring all cells contain the correct numerical data?,Clean data in 'pupils' sheet and add sum formula in 'schools' sheet.,Correct the dates in the pupils sheet and add a formula to calculate the total number of schools in the schools sheet.,Can you help me clean up the data and make sure all numbers are correct?,Can you add the numbers in these cells and show the total right below them?,,
01ab181e91bb38eb61fb8e68e4e49f2f650f07e6.xlsx,31,path_13,Can you help me correct the dates and add up the numbers so the data about schools and pupils is clear and accurate? The sum of values in the 'schools' sheet is calculated using the SUM formula over the range AC10:AE10.,"Please update the 'schools' and 'pupils' sheets to include the total number of establishments and pupils for each year, and ensure all data is correctly formatted and accurate.","Correct date format in 'pupils' sheet, add missing values in 'schools' and 'pupils' sheets, and add sum formulas in 'schools' sheet.","Clean up the data, correct date values, ensure proper formatting, and add a sum formula in the 'schools' sheet.",Can you help me fix the dates and ensure the totals are correct in the data?,Can you show me the total number of controlled and Catholic maintained nursery schools for the selected years?,,
01ab181e91bb38eb61fb8e68e4e49f2f650f07e6.xlsx,31,path_3,Can you help me correct the dates and ensure the totals are accurate in the data? The total number of schools is calculated using the sum of individual school counts across the range X19:AC19.,Please correct the erroneous date values in the 'pupils' sheet to ensure all cells contain appropriate numerical data.,Correct and format data in the 'pupils' sheet and add a sum calculation in the 'schools' sheet.,Correct date values in the 'pupils' sheet and add a sum formula in the 'schools' sheet.,Can you help me fix the date format and add a summary row to make the data clearer?,Can you show the total number of primary schools for each year based on the selected range?,,
01ab181e91bb38eb61fb8e68e4e49f2f650f07e6.xlsx,31,path_6,"Can you help me correct the dates and add a column to sum values so the data is accurate and easy to understand? The sum of values in the AF column is calculated using the formula =AF20+AF19, applied over the range AF21:AF47.","Please update the 'schools' and 'pupils' sheets to include the total number of establishments and pupils for the years 2019/20 and 2020/21, respectively.",Correct date formats in 'pupils' sheet and add sum formula in 'schools' sheet.,"Fix date values in the 'pupils' sheet, verify and correct all totals, and add a formula for totals in the 'schools' sheet.",Can you help me fix the dates and add a column to show the total number of schools each year?,"Can you add up the numbers in this column, starting from the selected cells and continuing downwards?",,
01ab181e91bb38eb61fb8e68e4e49f2f650f07e6.xlsx,31,path_7,Can you help me make sure the school and pupil data is accurate and easy to read? The total number of schools is calculated by summing the counts from J25 to J30 using the formula =SUM(J25:J30).,Can you update the 'schools' sheet to include a total row that sums the values for each year from 1991/92 to 2019/20?,Correct data inconsistencies and add necessary calculations.,Correct date values in the 'pupils' sheet and add a formula to calculate totals in the 'schools' sheet.,Can you help me clean up the data and make it easier to read and understand?,Can you show me the total number of schools for each year based on the selected range?,,
01ab181e91bb38eb61fb8e68e4e49f2f650f07e6.xlsx,31,path_8,"Can you help me correct the date errors and make sure the totals for schools and pupils are accurate? The total number of schools is calculated using the sum of values in the range R25:R30. The total number of pupils is calculated similarly, ensuring accurate totals are displayed.","Please update the 'schools' sheet to include the sum of the values in columns R to W for row 31, and add the calculated total in cell X31.",Correct date values in the 'pupils' sheet and add sum formulas for specified ranges in the 'schools' sheet.,Ensure date values are correct in the 'pupils' sheet and add a sum formula in the 'schools' sheet.,Can you fix the date errors and make sure the totals are correct?,Can you show me the total number of schools for each year based on the selected range?,,
