File,Size,Path,Technical_v1,Baseline_v2,CoT_v3,Action_v4,Intent_v5,Referenced_v6,Selected version,Comments
01375851dae3ace71de81b236412813f89773302.xlsx,31,path_8,"Can you help me ensure all the data is correct, complete, and the costs are accurately calculated and displayed? The incremental costs for roles a, b, and c are summed to calculate the total incremental cost for each year across ranges C41:H43. The cumulative costs are then determined by summing these incremental costs.","Please update the Excel sheets to include example data for each section, similar to the 'Single Contract - EXAMPLE' and 'Multi Contract EXAMPLE' sheets, to provide clear guidance on how to fill out the forms.","Ensure all cells are filled with appropriate data, correct date formats, summarize costs, and provide revenue percentages.","Ensure data accuracy, correct calculations, summarize for easy understanding, and maintain consistent formatting across all sheets.","Can you help me correct the dates, verify calculations, and ensure all fields are filled in accurately?","Can you help me make sure all the financial data in this workbook is accurate and correctly formatted, especially for the selected range of cells in the 'Multi Contract Provider' sheet?",,
01375851dae3ace71de81b236412813f89773302.xlsx,31,path_9,"Can you help me make sure all the data is correct and consistent across the sheets, especially the costs and employee numbers? The formula pattern identified is `=args_1+args_2+args_3` used in the 'Total # of FTE Impacted' row, combining values from different sections. Example: `{'C41': '=C18+C27+C36'}`",Please update the 'Total # of FTE Impacted' row in the 'Multi Contract EXAMPLE' sheet to sum the values from the corresponding 'Employee Type/Role' sections.,Update the 'Total # of FTE Impacted' in Sheet 4.,"Update FTEs impacted, correct costs, and calculate total FTEs impacted.",Help me make sure all the data is correct and complete for the minimum wage impact analysis.,Can you show me the total number of employees affected and the total costs for each year based on the selected range?,,
0154acdd1aa151761754fa59c2a6fc4e3dabf79c.xlsx,12,path_0,"Can you show me the total scores for each leadership style based on the ratings? The scores for each leadership style are calculated using the formula =SUM(args_1, args_2, args_3) over the range R14:R23. For example, cell R14 uses the formula =SUM(I14, I21, I28).",Please add a new column to the right of the existing table to calculate the total score for each leadership style by summing the relevant ratings.,"Add columns P, Q, and R, and calculate and display leadership style scores in column R.",Add a column for total scores and calculate/display total scores for each leadership style.,Can you show me the total scores for each leadership quality?,Can you add a new column that shows the total scores for each leadership style based on the ratings in the selected range of cells?,,
0169039abfa13d12a946c50791556d54c797cd71.xlsx,42,path_0,Can you show me how the number of hares and lynxes has changed over the years? The flow rates Q (ranging from 0.1Q_max to 1.5Q_max) are used to calculate system pressure drops using Q²R formulas for both upstream (R_up) and downstream (R_dn) components across ranges D14:D29 and F14:F29. Final pressures P1 and P2 are determined using P1 = C9 - Q²R_up + K38 and P2 = C10 + Q²*R_dn - K39 respectively.,"Can you create a scatter line chart titled 'Hare-Lynx' that plots the 'Year' on the x-axis and the 'Number' on the y-axis, using the data from columns A, B, and C in the table?","Generate a scatter plot with line markers titled 'Hare-Lynx' using data from columns A, B, and C.",Create a combined scatter plot with lines to compare hare and lynx populations over the years.,Can you show me how the number of hares and lynxes changes over the years?,Can you show me a line graph that compares the population of hares and lynxes over the years based on the selected range? I want to see how their numbers have changed from year to year.,,
0181a5e1c970f4a969e3308f4c260275771f4e43.xlsx,33,path_0,"Can you help me clean up this table so it's easier to read and shows the total number of marriages for each county? The formula pattern identified is '=SUM(args_1)' used to calculate the total number of marriages for each county. This formula is applied over the range B6:B45, with an example being B10: '=SUM(C10:M10)'.",Can you add a 'Total' column to the table in Sheet 1 that sums up the values for each county across all age groups?,"Add and calculate the 'Total' column in Sheet 1, and format and align headers and data in both sheets.",Organize the tables by removing redundant headers and adding a 'Total' column with row sums.,Can you clean up the data and show the total marriages for each county?,Can you show the total number of marriages for each county based on the selected age ranges?,,
0181a5e1c970f4a969e3308f4c260275771f4e43.xlsx,33,path_1,Can you show me the total number of marriages for each county? The total number of marriages for each county is calculated by summing the values from columns C to M for each row in the range B6:B45.,Can you please add a 'Total' column to the second sheet (tb3) that sums up the values for each county across all age groups?,Ensure the formatting and structure of Sheet 2 matches the Final State.,Clean up redundant headers in both sheets and add a 'Total' column in Sheet 2 to sum marriages per county.,Can you show the total marriages for each county in the second sheet?,Can you add a column next to the county names that shows the total number of marriages for each county based on the selected range?,,
0193e1a138652ae6917e10514a406e054c5ed0e2.xlsx,28,path_0,Can you show me the total cash available before any cash is paid out? The total cash available before cash out is calculated using the initial cash (D6) and the sum of cash receipts (CashReceipts[Period 0]) across ranges D12:R12.,Please add a row to the 'Cash Receipts' sheet that calculates the 'Total Cash Available (before cash out)' by summing the values in the 'Cash Receipts' table for each period.,Calculate the total cash available before cash out in the 'Cash Receipts' sheet.,Calculate and display the total cash available before cash out for each period.,Can you show me the total cash available before any cash is paid out for each period?,Can you show the total cash available before any cash outflows for each period in this column?,,
0193e1a138652ae6917e10514a406e054c5ed0e2.xlsx,28,path_1,Can you show me the total cash receipts for each item and make sure the headers are clear in the Cash Receipts sheet? The total cash receipts for each item are calculated by summing up the values from Period 0 to Period 12 for each item in the Cash Receipts sheet. The totals are placed in the new column 'Item EST' in the Cash Receipts sheet.,"Please consolidate the cash receipts data by summing up the values for each category and period, and add a new row to display the total for each category.",Add a column and calculate the sum of cash receipts.,Add a new column 'Item EST' in each sheet and calculate the total for each row.,Can you show me the total cash received for each category in the 'Cash Receipts' sheet?,Can you help me add a new column to show the total cash receipts for each period based on the selected range?,,
0193e1a138652ae6917e10514a406e054c5ed0e2.xlsx,28,path_2,Can you show me the total yearly spending for each category in the 'Cash Paid Out' sheet? The formula pattern identified is '=SUM(args_1)' applied over the range R6:R26 in the 'Cash Paid Out' sheet. The arguments map to the columns 'Period 0' to 'Period 12' for each row. The calculation dependency is straightforward as it sums up the values across the specified columns for each row.,Can you sum up the values for each item in the 'Cash Paid Out' sheet across all periods and add a new column to display these totals?,Summarize cash paid out by calculating row totals.,Summarize the cash flow data by calculating and displaying the total cash paid out for each category in the final column.,Can you show me the total amount spent for each item in the 'Cash Paid Out' sheet?,Can you add a column to show the total amount spent for each category based on the selected range?,,
0193e1a138652ae6917e10514a406e054c5ed0e2.xlsx,28,path_3,Can you show the yearly total for each non-operational expense? The sum of values from 'Period 0' to 'Period 12' for each row in the 'Cash Paid Out (Non P&L)' sheet is calculated and placed in the new 'Item EST' column.,Can you add a calculated column to the 'Cash Paid Out (Non P&L)' sheet that sums the values from 'Period 0' to 'Period 12' for each row from 'Loan principal payment' to 'Owners' withdrawal' and label it 'Item EST'?,Populate 'Item EST' column in Sheet 3 with sum of values from 'Period 0' to 'Period 12' for rows 6 to 10.,Ensure consistent headers and labels across all sheets and add necessary calculations for financial accuracy.,Can you show the total amount for each item in the 'Cash Paid Out (Non P&L)' sheet?,Can you add a new column to show the total amount for each item in this range?,,
0193e1a138652ae6917e10514a406e054c5ed0e2.xlsx,28,path_5,"Can you help me add new headers and show the month abbreviation in uppercase for better clarity? The formula `=UPPER(TEXT(FiscalYearStartDate,'mmm'))` is used to convert the fiscal year start date into an uppercase month abbreviation in cell E3.","Please update the 'Cash Receipts' sheet to include a new column for 'Pre-Startup' and a 'Total' column, and populate the 'Pre-Startup' column with the value 100. Additionally, add a formula to automatically convert the fiscal year start date to the month abbreviation in the 'JUL' column.",Add text to specific cells and a formula to a specific cell.,"Make the Cash Flow Statement more readable by adding month abbreviation and total columns, and ensure they are properly labeled and formatted.",Can you help me add labels and summarize the cash flow statement to make it clearer?,"Can you help me add labels for the startup phase and total column, and show the month abbreviation for the fiscal year start date in the Cash Receipts sheet based on the selected range?",,
0193e1a138652ae6917e10514a406e054c5ed0e2.xlsx,28,path_6,"Can you help me add a new row for the startup phase and another for the total in the Cash Paid Out sheet? Also, show the month abbreviation for the fiscal year start date in uppercase. Add a new row in Sheet 2 with the label '(Pre) Startup' in cell D3. Add a new row in Sheet 2 with the label 'Total' in cell R3. Populate the range E3:E3 in Sheet 2 with the uppercase month abbreviation of the fiscal year start date using the formula `=UPPER(TEXT(FiscalYearStartDate,'mmm'))`.","Can you update the 'Cash Paid Out' sheet to include a 'Total' column and a '(Pre) Startup' row, and ensure the month names in row 3 are displayed in uppercase?",Update the Cash Paid Out sheet with new labels and month format.,"Add 'Total' and '(Pre) Startup' columns, and convert fiscal year start date to month abbreviation in the 'Cash Paid Out' sheet.",Can you help me add labels and summarize the fiscal year start date on the Cash Paid Out sheet?,"Can you label the startup period and total column, and show the month abbreviation for the selected range?",,
0193e1a138652ae6917e10514a406e054c5ed0e2.xlsx,28,path_7,"Can you make sure all the sheets have the same headers and add the necessary calculated fields? Add 'EST' in cell C4 of 'Cash Receipts', 'Cash Paid Out', and 'Cash Paid Out (Non P&L)' sheets. Add '(Pre) Startup' in cell C3, 'JUL' in cell D3, and 'Total' in cell R3 of 'Cash Paid Out (Non P&L)' sheet. Apply formula `=UPPER(TEXT(FiscalYearStartDate,'mmm'))` in cell E3 of 'Cash Paid Out (Non P&L)' sheet.","Can you update the 'Cash Paid Out (Non P&L)' sheet to include a 'Total' column and a '(Pre) Startup' label in cell D3, and add a formula in cell E3 to display the month abbreviation of the fiscal year start date in uppercase?",Update the 'Cash Paid Out (Non P&L)' sheet to include new headers and calculated fields.,Add a new row with labels and convert dates to month names in uppercase.,Can you help me add labels and show the month abbreviation in the 'Cash Paid Out (Non P&L)' sheet?,Can you add the labels '(Pre) Startup' and 'Total' to the specified cells and change the date in the selected range to show the month in uppercase?,,
01a87f97f0a6cfbd797501681df5535daf08607d.xlsx,29,path_0,Can you help me correct the data and highlight important values? Identify recurring formula templates and their usage patterns. Map arguments to their real variables. Identify how formulas depend on each other. Analyze the ranges where formulas are applied. Document the complete calculation flow.,"Please clean up the data in the table by removing all the invalid date and time values, ensuring that only numerical values are present in the cells where appropriate.",Correct the data and highlight cell E112 if value is less than 0.,Correct the data in the table and highlight negative values in cell E112.,Can you help me fix the dates and numbers so the data looks correct and highlight any negative values?,Can you highlight any negative numbers in this column?,,
